Artifact:description:PoliceStation	使用之后召唤2个<CitizenPolice>，<CitizenPolice><DetectiveSherlock>移除人物获得额外10<CoinIcon>	Summon 2 <CitizenPolice>, and gain an extra 10 <CoinIcon> when <CitizenPolice><DetectiveSherlock> removes someone.	Nach Verwendung beschwöre 2<CitizenPolice> und erhalte zusätzlich 10<CoinIcon>, wenn <CitizenPolice><DetectiveSherlock> einen Bürger entfernt.	使用之後召喚2個<CitizenPolice>，<CitizenPolice><DetectiveSherlock>移除人物獲得額外10<CoinIcon>	使用後、2つの<CitizenPolice>を召喚し、<CitizenPolice><DetectiveSherlock>がキャラクターを削除して追加の10<CoinIcon>を獲得	Después de usarlo, convoca a 2<CitizenPolice> y obtén 10<CoinIcon> adicionales cuando <CitizenPolice><DetectiveSherlock> elimine a un ciudadano.	После использования призвать 2<CitizenPolice> и получить дополнительно 10<CoinIcon>, когда <CitizenPolice><DetectiveSherlock> удаляет гражданина.	사용 후 2명의 <CitizenPolice>를 소환하며, <CitizenPolice><DetectiveSherlock>가 인물을 제거할 때 10<CoinIcon>을 추가로 획득
Artifact:name:Library	图书馆	Library	Bibliothek	圖書館	図書館	Biblioteca	Библиотека	도서관
Artifact:description:Library	<book>基础价格+2<CoinIcon>，每回合生产1个<book>	Increase <book> price by 2 <CoinIcon> and produce 1 <book> each round.	<book> Basispreis +2<CoinIcon>, produziere 1<book> pro Runde.	<book>基礎價格+2<CoinIcon>，每回合生產1個<book>	<book>の基本価格+2<CoinIcon>、各ターンで1つの<book>を生産	Precio base de <book> +2<CoinIcon>, produce 1<book> cada ronda.	<book> базовая цена +2<CoinIcon>, производит 1<book> каждый раунд.	<book> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <book>을 생성
Artifact:name:Lab	实验室	Laboratory	Labor	實驗室	実験室	Laboratorio	Лаборатория	실험실
Artifact:description:Lab	<poison>基础价格+2<CoinIcon>，每回合生产1个<poison>	Increase <poison> price by 2 <CoinIcon> and produce 1 <poison> each round.	<poison> Basispreis +2<CoinIcon>, produziere 1<poison> pro Runde.	<poison>基礎價格+2<CoinIcon>，每回合生產1個<poison>	<poison>の基本価格+2<CoinIcon>、各ターンで1つの<poison>を生産	Precio base de <poison> +2<CoinIcon>, produce 1<poison> cada ronda.	<poison> базовая цена +2<CoinIcon>, производит 1<poison> каждый раунд.	<poison> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <poison>을 생성
Artifact:name:FoodFactory	食品工厂	Food Factory	Lebensmittelfabrik	食品工廠	食品工場	Fábrica de alimentos	Пищевой завод	식품 공장
Artifact:description:FoodFactory	<CitizenCooker><LordRingSam>生产的<cookedfood>价格至少为4<CoinIcon>，每回合生产1个<cookedfood>	<cookedfood> produced by <CitizenCooker><LordRingSam> is worth at least 4 <CoinIcon> and produce 1 <cookedfood> each round.	<cookedfood> produziert von <CitizenCooker><LordRingSam> mindestens 4<CoinIcon>, produziere 1<cookedfood> pro Runde.	<CitizenCooker><LordRingSam>生產的<cookedfood>價格至少為4<CoinIcon>，每回合生產1個<cookedfood>	<CitizenCooker><LordRingSam>が生産する<cookedfood>の価格は最低でも4<CoinIcon>、各ターンで1つの<cookedfood>を生産	<cookedfood> producido por <CitizenCooker><LordRingSam> al menos 4<CoinIcon>, produce 1<cookedfood> cada ronda.	<cookedfood> произведенный <CitizenCooker><LordRingSam> по крайней мере 4<CoinIcon>, производит 1<cookedfood> каждый раунд.	<CitizenCooker><LordRingSam>이 생산하는 <cookedfood>의 가격은 최소 4<CoinIcon>, 매 턴마다 1개의 <cookedfood>를 생성
Artifact:name:DessertFactory	甜点工厂	Pastry Factory	Konditorei	甜點工廠	デザート工場	Fábrica de pasteles	Кондитерская фабрика	디저트 공장
Artifact:description:DessertFactory	<CitizenPastry><KindomMinister>生产的<cake>价格至少为4<CoinIcon>，每回合生产1个<cake>	<cake> produced by <CitizenPastry><KindomMinister> is worth at least 4 <CoinIcon> and produce 1 <cake> each round.	<cake> produziert von <CitizenPastry><KindomMinister> mindestens 4<CoinIcon>, produziere 1<cake> pro Runde.	<CitizenPastry><KindomMinister>生產的<cake>價格至少為4<CoinIcon>，每回合生產1個<cake>	<CitizenPastry><KindomMinister>が生産する<cake>の価格は最低でも4<CoinIcon>、各ターンで1つの<cake>を生産	<cake> producido por <CitizenPastry><KindomMinister> al menos 4<CoinIcon>, produce 1<cake> cada ronda.	<cake> произведенный <CitizenPastry><KindomMinister> по крайней мере 4<CoinIcon>, производит 1<cake> каждый раунд.	<CitizenPastry><KindomMinister>가 생산하는 <cake>의 가격은 최소 4<CoinIcon>, 매 턴마다 1개의 <cake>를 생성
Artifact:name:Bar	酒吧	Bar	Bar	酒吧	バー	Bar	Бар	술집
Artifact:description:Bar	<wine>基础价格+2<CoinIcon>，每回合生产1个<wine>	Increase <wine> price by 2 <CoinIcon> and produce 1 <wine> each round.	<wine> Basispreis +2<CoinIcon>, produziere 1<wine> pro Runde.	<wine>基礎價格+2<CoinIcon>，每回合生產1個<wine>	<wine>の基本価格+2<CoinIcon>、各ターンで1つの<wine>を生産	Precio base de <wine> +2<CoinIcon>, produce 1<wine> cada ronda.	<wine> базовая цена +2<CoinIcon>, производит 1<wine> каждый раунд.	<wine> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <wine>을 생성
Artifact:name:CandyFactory	糖果工厂	Candy Factory	Süßwarenfabrik	糖果工廠	キャンディ工場	Fábrica de dulces	Кондитерская фабрика	사탕 공장
Artifact:description:CandyFactory	<candy>基础价格+2<CoinIcon>，每回合生产1个<candy>	Increase <candy> price by 2 <CoinIcon> and produce 1 <candy> each round.	<candy> Basispreis +2<CoinIcon>, produziere 1<candy> pro Runde.	<candy>基礎價格+2<CoinIcon>，每回合生產1個<candy>	<candy>の基本価格+2<CoinIcon>、各ターンで1つの<candy>を生産	Precio base de <candy> +2<CoinIcon>, produce 1<candy> cada ronda.	<candy> базовая цена +2<CoinIcon>, производит 1<candy> каждый раунд.	<candy> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <candy>를 생성
Artifact:name:Furnace	熔炉	Foundry	Gießerei	熔爐	溶鉱炉	Fundición	Литейный завод	용광로
Artifact:description:Furnace	<weapon>基础价格+2<CoinIcon>，每回合生产1个<weapon>	Increase <weapon> price by 2 <CoinIcon> and produce 1 <weapon> each round.	<weapon> Basispreis +2<CoinIcon>, produziere 1<weapon> pro Runde.	<weapon>基礎價格+2<CoinIcon>，每回合生產1個<weapon>	<weapon>の基本価格+2<CoinIcon>、各ターンで1つの<weapon>を生産	Precio base de <weapon> +2<CoinIcon>, produce 1<weapon> cada ronda.	<weapon> базовая цена +2<CoinIcon>, производит 1<weapon> каждый раунд.	<weapon> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <weapon>을 생성
Artifact:name:BigChest	宝箱	Treasure Chest	Schatztruhe	寶箱	宝箱	Cofre del tesoro	Сундук с сокровищами	보물상자
Artifact:description:BigChest	<chest>基础价格+2<CoinIcon>，每回合生产1个<chest>	Increase <chest> price by 2 <CoinIcon> and produce 1 <chest> each round.	<chest> Basispreis +2<CoinIcon>, produziere 1<chest> pro Runde.	<chest>基礎價格+2<CoinIcon>，每回合生產1個<chest>	<chest>の基本価格+2<CoinIcon>、各ターンで1つの<chest>を生産	Precio base de <chest> +2<CoinIcon>, produce 1<chest> cada ronda.	<chest> базовая цена +2<CoinIcon>, производит 1<chest> каждый раунд.	<chest> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <chest>를 생성
Artifact:name:JewelryTools	珠宝工具	Jeweler's Tools	Juwelierwerkzeuge	珠寶工具	宝石工具	Herramientas de joyero	Ювелирные инструменты	주얼리 도구
Artifact:description:JewelryTools	<ring>基础价格+2<CoinIcon>，每回合生产1个<ring>	Increase <ring> price by 2 <CoinIcon> and produce 1 <ring> each round.	<ring> Basispreis +2<CoinIcon>, produziere 1<ring> pro Runde.	<ring>基礎價格+2<CoinIcon>，每回合生產1個<ring>	<ring>の基本価格+2<CoinIcon>、各ターンで1つの<ring>を生産	Precio base de <ring> +2<CoinIcon>, produce 1<ring> cada ronda.	<ring> базовая цена +2<CoinIcon>, производит 1<ring> каждый раунд.	<ring> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <ring>를 생성
Artifact:name:NuclearFuel	核燃料	Nuclear Fuel	Nuklearbrennstoff	核燃料	核燃料	Combustible nuclear	Ядерное топливо	핵 연료
Artifact:description:NuclearFuel	<battery>基础价格+2<CoinIcon>，每回合生产1个<battery>	Increase <battery> price by 2 <CoinIcon> and produce 1 <battery> each round.	<battery> Basispreis +2<CoinIcon>, produziere 1<battery> pro Runde.	<battery>基礎價格+2<CoinIcon>，每回合生產1個<battery>	<battery>の基本価格+2<CoinIcon>、各ターンで1つの<battery>を生産	Precio base de <battery> +2<CoinIcon>, produce 1<battery> cada ronda.	<battery> базовая цена +2<CoinIcon>, производит 1<battery> каждый раунд.	<battery> 기본 가격 +2<CoinIcon>, 매 턴마다 1개의 <battery>를 생성
Artifact:name:BlackMarket	黑市	Black Market	Schwarzmarkt	黑市	ブラックマーケット	Mercado Negro	Черный рынок	흑시장
Artifact:description:BlackMarket	<gun>基础价格+2<CoinIcon>，每回合生产1个<gun>	Increase <gun> price by 2 <CoinIcon> and produce 1 <gun> each round.	<gun> Basispreis +2<CoinIcon>, produziert 1<gun> pro Runde.	<gun>基礎價格+2<CoinIcon>，每回合生產1個<gun>	<gun>基本価格+2<CoinIcon>、毎ターン1つ<gun>を生産	<gun> Precio base +2<CoinIcon>, produce 1<gun> por ronda.	<gun> Базовая цена +2<CoinIcon>, производит 1<gun> за раунд.	<gun>기본 가격+2<CoinIcon>, 매 턴 1개<gun> 생산
Artifact:name:GemMine	宝石矿	Gem Mine	Edelsteinmine	寶石礦	宝石鉱山	Mina de Gemas	Рудник драгоценных камней	보석 광산
Artifact:description:GemMine	<PrincessDwarf><PrincessAriel><CitizenMiner>生产<gem><diamond>的概率提高15%	<PrincessDwarf><PrincessAriel><CitizenMiner> increases the chance of producing <gem><diamond> by 15%.	<PrincessDwarf><PrincessAriel><CitizenMiner> erhöht die Chance, <gem><diamond> zu produzieren, um 15%.	<PrincessDwarf><PrincessAriel><CitizenMiner>生產<gem><diamond>的機率提高15%	<PrincessDwarf><PrincessAriel><CitizenMiner>が<gem><diamond>を生産する確率が15%上昇	<PrincessDwarf><PrincessAriel><CitizenMiner> aumenta la probabilidad de producir <gem><diamond> en un 15%.	<PrincessDwarf><PrincessAriel><CitizenMiner> увеличивает шанс производства <gem><diamond> на 15%.	<PrincessDwarf><PrincessAriel><CitizenMiner>생산<gem><diamond> 확률 15% 상승
Artifact:name:CatFoodBowl	猫食盆	Cat Bowl	Katzenschüssel	貓食盆	猫の食器	Cuenco para Gato	Миска для кошки	고양이 밥그릇
Artifact:description:CatFoodBowl	<AnimalCat>的产量+2变为产量+3	<AnimalCat> production increases from 2 to 3.	<AnimalCat> Produktion steigt von 2 auf 3.	<AnimalCat>的產量+2變為產量+3	<AnimalCat>の生産量が+2から+3に変更	<AnimalCat> la producción aumenta de 2 a 3.	Производство <AnimalCat> увеличивается с 2 до 3.	<AnimalCat>의 생산량+2가 생산량+3으로 변경
Artifact:name:DogFoodBowl	狗食盆	Dog Bowl	Hundeschüssel	狗食盆	犬の食器	Cuenco para Perro	Миска для собаки	개 밥그릇
Artifact:description:DogFoodBowl	<AnimalDog>的给予额外金币2<CoinIcon>变为3<CoinIcon>	<AnimalDog> character bonus increases from 2 <CoinIcon> to 3 <CoinIcon>.	<AnimalDog> gibt extra 2<CoinIcon> und erhöht auf 3<CoinIcon>	<AnimalDog>的給予額外金幣2<CoinIcon>變為3<CoinIcon>	<AnimalDog>が追加で2<CoinIcon>を提供するのが3<CoinIcon>に変更	<AnimalDog> da 2<CoinIcon> extra y aumenta a 3<CoinIcon>	<AnimalDog> дает дополнительные 2<CoinIcon> и увеличивает до 3<CoinIcon>	<AnimalDog>가 추가로 주는 금화 2<CoinIcon>가 3<CoinIcon>으로 변경
Artifact:name:Concert	演唱会	Concert	Konzert	演唱會	コンサート	Concierto	Концерт	콘서트
Artifact:description:Concert	每有1种下列的人物<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>在场就给予3<CoinIcon>	For each kind of the following characters present: <BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>, give 3 <CoinIcon>.	Für jede Art der folgenden Charaktere: <BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>, gib 3<CoinIcon>	每有1種下列的人物<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>在場就給予3<CoinIcon>	以下のキャラクター<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>が1人いるごとに3<CoinIcon>を提供	Por cada tipo de los siguientes personajes presentes: <BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>, da 3<CoinIcon>	За каждого из следующих персонажей: <BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>, дать 3<CoinIcon>	1종류당 <BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanFans><BanDancer><BanDJ>이 있으면 3<CoinIcon> 주기
